,Order Channel,Quantity,Unit Price,Customer Type,Category Group,shippingStatus,Category,Delivery Date,Sales
244,Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-04 13:27:00,8500.0
245,Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-04 13:27:00,7800.0
246,Whatsapp,1.0,6350.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-04 13:27:00,6350.0
247,Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-04 13:27:00,2000.0
248,Whatsapp,2.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-04 13:27:00,9100.0
249,Whatsapp,1.0,14900.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-04 13:27:00,14900.0
250,Whatsapp,3.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-04 13:27:00,27360.0
251,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-04 13:27:00,3000.0
252,Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-04 13:27:00,2000.0
253,Mobile App,10.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-04 14:00:00,70500.0
254,Mobile App,5.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-04 14:00:00,56000.0
255,Mobile App,5.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-04 14:00:00,56000.0
256,Mobile App,5.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-04 14:00:00,37250.0
257,Whatsapp,2.0,3000.0,Wholesale,Breakfast & Snacks,delivered,Confectionary,2020-12-04 16:40:00,6000.0
258,Whatsapp,5.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-04 17:27:00,42500.0
259,Whatsapp,3.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-04 17:27:00,22350.0
260,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-04 20:31:00,11200.0
261,Whatsapp,1.0,11150.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-04 20:31:00,11150.0
262,Whatsapp,1.0,5900.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-04 21:52:00,5900.0
263,Whatsapp,1.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-04 21:52:00,4550.0
264,Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 10:37:00,9120.0
265,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 10:53:00,11200.0
266,Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-05 10:53:00,7450.0
267,Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 10:53:00,9050.0
268,Whatsapp,0.5,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-05 11:13:00,4250.0
269,Whatsapp,0.5,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-05 11:13:00,3900.0
270,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-05 11:13:00,3000.0
271,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-05 11:13:00,3000.0
272,Mobile App,1.0,13600.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 11:18:00,13600.0
273,Mobile App,1.0,16500.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 11:18:00,16500.0
274,Mobile App,1.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-05 11:18:00,8800.0
275,Whatsapp,3.0,2000.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-05 12:23:00,6000.0
276,Whatsapp,2.0,7800.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-05 12:36:00,15600.0
277,Whatsapp,2.0,8500.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-05 12:36:00,17000.0
278,Whatsapp,4.0,2000.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-05 12:36:00,8000.0
279,Mobile App,10.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 12:45:00,91200.0
280,Mobile App,5.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 12:45:00,45600.0
281,Whatsapp,1.0,8800.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-05 12:52:00,8800.0
282,Mobile App,5.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 14:22:00,45250.0
283,Mobile App,3.0,3300.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-05 14:27:00,9900.0
284,Mobile App,3.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 14:27:00,27360.0
285,Whatsapp,1.0,2780.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-05 15:00:00,2780.0
286,Whatsapp,1.0,11200.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 15:00:00,11200.0
287,Whatsapp,1.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-05 15:00:00,3750.0
288,Whatsapp,1.0,11150.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 18:43:00,11150.0
289,Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 18:43:00,9050.0
290,Whatsapp,1.0,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-05 18:43:00,19170.0
291,Whatsapp,1.0,23680.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-05 18:43:00,23680.0
292,Whatsapp,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 18:43:00,22400.0
293,Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-05 18:43:00,7450.0
294,Whatsapp,1.0,13600.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 18:43:00,13600.0
295,Whatsapp,1.0,21200.0,General Trade,Breakfast & Snacks,delivered,Coffee / Tea,2020-12-05 18:43:00,21200.0
296,Whatsapp,2.0,700.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-05 18:43:00,1400.0
297,Whatsapp,1.0,5900.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-05 18:43:00,5900.0
298,Whatsapp,1.0,5100.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-05 18:43:00,5100.0
299,Whatsapp,1.0,14900.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-06 23:21:00,14900.0
300,Whatsapp,3.0,11150.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-06 23:21:00,33450.0
301,Whatsapp,5.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-06 23:21:00,45250.0
302,Whatsapp,3.0,5100.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-06 23:21:00,15300.0
303,Whatsapp,3.0,11300.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00,33900.0
304,Whatsapp,5.0,6500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00,32500.0
305,Whatsapp,3.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00,33360.0
306,Whatsapp,2.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00,15600.0
307,Whatsapp,4.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00,34000.0
308,Whatsapp,3.0,6350.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00,19050.0
309,Whatsapp,1.0,11000.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00,11000.0
310,Whatsapp,1.0,3680.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-06 23:21:00,3680.0
311,Whatsapp,3.0,1120.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-06 23:21:00,3360.0
312,Whatsapp,3.0,13600.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-06 23:21:00,40800.0
313,Whatsapp,5.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-06 23:21:00,56000.0
314,Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00,7500.0
315,Whatsapp,4.0,8900.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00,35600.0
316,Whatsapp,3.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00,26400.0
317,Whatsapp,3.0,700.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-06 23:21:00,2100.0
318,Whatsapp,5.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-06 23:21:00,10000.0
319,Whatsapp,1.0,3300.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-06 23:21:00,3300.0
320,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-06 23:21:00,3000.0
321,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-06 23:21:00,3000.0
322,Mobile App,1.0,23680.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-07 08:52:00,23680.0
323,Mobile App,50.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-07 09:59:00,104000.0
324,Mobile App,15.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-07 10:59:00,31200.0
325,Mobile App,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 11:20:00,9120.0
326,Mobile App,10.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 12:06:00,91200.0
327,Mobile App,4.0,8900.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-07 12:06:00,35600.0
328,Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 12:47:00,7450.0
329,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 12:47:00,11200.0
330,Whatsapp,1.0,5900.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 12:47:00,5900.0
331,Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 12:47:00,2000.0
332,Mobile App,10.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 13:52:00,20000.0
333,Mobile App,2.0,6100.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 13:52:00,12200.0
334,Mobile App,3.0,5900.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 13:52:00,17700.0
335,Mobile App,1.0,16500.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 13:59:00,16500.0
336,Mobile App,1.0,5100.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-07 13:59:00,5100.0
337,Mobile App,1.0,13600.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 13:59:00,13600.0
338,Mobile App,2.0,9120.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 13:59:00,18240.0
339,Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-07 16:20:00,7800.0
340,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 16:20:00,11200.0
341,Whatsapp,2.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 16:20:00,4000.0
342,Mobile App,10.0,9120.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 17:11:00,91200.0
343,Whatsapp,3.0,3180.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-08 07:55:00,9540.0
344,Whatsapp,1.0,6500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 07:55:00,6500.0
345,Whatsapp,4.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 10:36:00,36480.0
346,Whatsapp,3.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 10:36:00,20250.0
347,Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 10:37:00,7800.0
348,Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 10:37:00,8500.0
349,Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 10:37:00,9120.0
350,Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 11:54:00,9120.0
351,Whatsapp,2.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-08 12:08:00,14900.0
352,Whatsapp,2.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-08 12:08:00,14900.0
353,Whatsapp,2.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 12:08:00,18240.0
354,Whatsapp,1.0,8900.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 12:08:00,8900.0
355,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-08 12:20:00,1500.0
356,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-08 12:20:00,1.0
357,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-08 12:35:00,1500.0
358,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-08 13:00:00,1500.0
359,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-08 13:17:00,1500.0
360,Whatsapp,5.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-08 13:45:00,37250.0
361,Whatsapp,3.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 13:45:00,23400.0
362,Mobile App,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 13:57:00,10050.0
363,Mobile App,2.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 13:57:00,18240.0
364,Mobile App,1.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 13:57:00,11120.0
365,Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 13:57:00,3750.0
366,Mobile App,1.0,7500.0,General Trade,Breakfast & Snacks,delivered,Butter,2020-12-08 13:57:00,7500.0
367,Mobile App,5.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 14:52:00,18750.0
368,Mobile App,10.0,3180.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-08 14:52:00,31800.0
369,Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-08 17:31:00,7450.0
370,Whatsapp,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 17:31:00,10050.0
371,Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 17:31:00,9120.0
372,Whatsapp,2.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-08 17:31:00,5560.0
373,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-08 18:44:00,3000.0
374,Whatsapp,1.0,5100.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-08 18:44:00,5100.0
375,Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 19:01:00,9120.0
376,Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 19:01:00,3750.0
377,Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 19:01:00,6750.0
378,Mobile App,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 11:59:00,11200.0
379,Mobile App,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 11:59:00,7450.0
380,Mobile App,1.0,5900.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 11:59:00,5900.0
381,Mobile App,1.0,3300.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-09 11:59:00,3300.0
382,Mobile App,1.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-09 11:59:00,8800.0
383,Mobile App,1.0,3180.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-09 11:59:00,3180.0
384,Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-09 12:42:00,7800.0
385,Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-09 12:42:00,4200.0
386,Whatsapp,5.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 12:42:00,10000.0
387,Whatsapp,10.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 13:06:00,91200.0
388,Whatsapp,5.0,6350.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-09 13:06:00,31750.0
389,Whatsapp,15.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 13:21:00,136800.0
390,Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 13:29:00,7450.0
391,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-09 13:29:00,1500.0
392,Mobile App,3.0,8900.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-09 13:29:00,26700.0
393,Mobile App,2.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 13:29:00,14900.0
394,Whatsapp,2.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 13:56:00,20100.0
395,Whatsapp,2.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 13:56:00,18240.0
396,Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 13:56:00,9050.0
397,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-09 16:29:00,1500.0
398,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-09 16:29:00,1.0
399,Mobile App,10.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-09 16:37:00,67500.0
400,Mobile App,10.0,1550.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-09 16:37:00,15500.0
401,Mobile App,5.0,7800.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-09 16:37:00,39000.0
402,Whatsapp,1.0,8900.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-09 19:23:00,8900.0
403,Whatsapp,2.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 19:23:00,14900.0
404,Whatsapp,3.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 19:23:00,33600.0
405,Whatsapp,3.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-10 07:17:00,12600.0
406,Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 09:24:00,7500.0
407,Whatsapp,1.0,23680.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 10:40:00,23680.0
408,Whatsapp,2.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-10 10:40:00,8400.0
409,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 11:36:00,1500.0
410,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 11:36:00,1.0
411,Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 12:09:00,8500.0
412,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 12:09:00,11200.0
413,Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 12:09:00,2000.0
414,Whatsapp,3.0,9120.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 12:13:00,27360.0
415,Whatsapp,3.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 13:02:00,27360.0
416,Whatsapp,2.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 13:02:00,4000.0
417,Whatsapp,4.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 13:31:00,36480.0
418,Whatsapp,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 13:31:00,10050.0
419,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 13:56:00,1500.0
420,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 13:56:00,1.0
421,Whatsapp,4.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 14:24:00,34000.0
422,Whatsapp,1.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 14:24:00,11120.0
423,Whatsapp,20.0,700.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 14:24:00,14000.0
424,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 14:27:00,1.0
425,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 14:27:00,1500.0
426,Mobile App,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 16:29:00,22400.0
427,Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-10 17:17:00,4200.0
428,Whatsapp,1.0,1550.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 17:17:00,1550.0
429,Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 17:17:00,7450.0
430,Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 17:17:00,7500.0
431,Whatsapp,1.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 17:17:00,8800.0
432,Whatsapp,1.0,700.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 17:17:00,700.0
433,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 18:09:00,1500.0
434,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 18:09:00,1.0
435,Whatsapp,2.0,8500.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-10 22:59:00,17000.0
436,Whatsapp,2.0,10050.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 22:59:00,20100.0
437,Whatsapp,2.0,7450.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-10 22:59:00,14900.0
438,Whatsapp,4.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 08:58:00,27000.0
439,Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-11 08:58:00,4200.0
440,Mobile App,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 09:50:00,22400.0
441,Mobile App,3.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 09:50:00,27360.0
442,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 10:15:00,11200.0
443,Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 10:15:00,9120.0
444,Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 10:15:00,6750.0
445,Whatsapp,3.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 12:05:00,25500.0
446,Whatsapp,1.0,1500.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-11 12:09:00,1500.0
447,Whatsapp,1.0,1.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-11 12:09:00,1.0
